Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
1485,Brooke Norton-Cuffy,eng ENG,"DF,FW",Genoa,it Serie A,21.0,2004.0,6,6,540.0,6.0,0,1,1,0,0,0,2,0,0.2,0.2,0.3,0.5,12,9,11,0.17,0.09,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,0,1,0,0.0,0.17,0.0,0.0,,5.0,0,0,0,0.2,0.2,0.19,-0.2,-0.2,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,223,281,79.4,3803,1485,1,0.3,0.6,0.7,3,13,2,1,9,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,281,222,59,13,0,0,12,46,0,0,0,0,223,0,5,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,12,2.0,8,0,3,1,0,0,3,0.5,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,13,9,9,3,1,9,88.9,1,7,2,5,2,15,13,0,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,338,18,125,147,74,8,338,16,11,68.8,3,18.8,168,991,447,12,6,4,10,4,185,11,1808,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6,540.0,90,100.0,6.0,6,90.0,6,0,,0,0.33,3,9,-6,-1.0,,5.8,7.1,-1.4,-0.23,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,2,0,0,10,2,0,12,2,9,0,0,0,15,5,2,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,Abdoul Ouattara,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,19.0,2005.0,7,5,459.0,5.1,2,0,2,2,0,0,1,0,1.1,1.1,1.2,2.3,10,22,37,0.39,0.45,1534,fr FRA,"DF,MF",fr Ligue 1,19-349,2005.0,5.1,2,6,4,66.7,1.18,0.78,0.33,0.5,17.4,0,0,0,1.1,1.1,0.18,0.9,0.9,1534,fr FRA,"DF,MF",fr Ligue 1,19-349,2005.0,5.1,198,230,86.1,3072,533,0,1.2,0.5,-1.2,2,11,5,1,22,1534,fr FRA,"DF,MF",fr Ligue 1,19-349,2005.0,5.1,230,208,21,1,1,0,6,17,0,0,0,0,198,1,2,1534,fr FRA,"DF,MF",fr Ligue 1,19-349,2005.0,5.1,10,1.96,8,0,1,1,0,0,1,0.2,1534,fr FRA,"DF,MF",fr Ligue 1,19-349,2005.0,5.1,4,2,3,1,0,3,0.0,3,4,0,4,5,9,9,0,1534,fr FRA,"DF,MF",fr Ligue 1,19-349,2005.0,5.1,279,9,51,148,81,9,279,8,2,25.0,6,75.0,158,683,322,10,5,1,6,4,193,37,1879,fr FRA,"DF,MF",fr Ligue 1,19-349,2005.0,7,459.0,66,72.9,5.1,5,74.0,3,2,45.0,0,2.14,11,5,6,1.18,0.65,10.7,5.0,5.7,1.12,1534,fr FRA,"DF,MF",fr Ligue 1,19-349,2005.0,5.1,1,0,0,7,1,0,6,5,2,0,0,0,16,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,Nico O’Reilly,eng ENG,"DF,MF",Manchester City,eng Premier League,20.0,2005.0,6,4,392.0,4.4,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.4,11,9,15,0.0,0.08,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,0,3,0,0.0,0.69,0.0,0.0,,27.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,222,265,83.8,2658,851,0,0.2,0.2,-0.2,4,7,4,2,9,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,265,215,48,4,0,0,3,44,0,0,0,0,222,2,7,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,8,1.84,6,0,0,2,0,0,0,0.0,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,17,7,9,6,2,15,73.3,4,6,3,3,4,21,11,0,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,321,17,87,159,78,7,321,8,3,37.5,5,62.5,160,797,464,11,12,1,8,7,200,15,1891,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,6,392.0,65,62.2,4.4,4,87.0,2,2,22.0,1,2.17,9,2,7,1.61,0.85,6.0,4.4,1.6,0.36,1545,eng ENG,"DF,MF",eng Premier League,20-199,2005.0,4.4,2,0,0,4,0,0,3,4,7,0,0,0,20,7,12,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,Marco Palestra,it ITA,DF,Cagliari,it Serie A,20.0,2005.0,5,4,388.0,4.3,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1.0,22,3,15,0.23,0.23,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,0,1,1,100.0,0.23,0.23,0.0,0.0,18.4,0,0,0,0.0,0.0,0.04,0.0,0.0,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,104,142,73.2,1566,550,1,1.0,0.5,0.0,5,5,1,1,3,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,142,113,29,2,0,1,15,27,0,0,0,0,104,0,5,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,10,2.32,8,0,2,0,0,0,1,0.23,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,4,3,2,2,0,4,75.0,1,2,1,1,3,7,8,1,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,174,9,57,68,50,8,174,10,5,50.0,4,40.0,99,774,493,22,7,5,4,0,109,15,1904,it ITA,DF,it Serie A,20-217,2005.0,5,388.0,78,71.9,4.3,4,88.0,3,1,36.0,0,1.4,4,4,0,0.0,0.0,4.1,8.2,-4.1,-0.95,1553,it ITA,DF,it Serie A,20-217,2005.0,4.3,0,0,0,3,9,0,15,3,3,0,0,0,9,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,Kojo Peprah Oppong,gh GHA,DF,Nice,fr Ligue 1,21.0,2004.0,7,6,592.0,6.6,1,0,1,1,0,0,1,0,0.3,0.3,0.3,0.6,13,39,4,0.15,0.09,1592,gh GHA,DF,fr Ligue 1,21-124,2004.0,6.6,1,3,2,66.7,0.46,0.3,0.33,0.5,22.1,0,0,0,0.3,0.3,0.11,0.7,0.7,1592,gh GHA,DF,fr Ligue 1,21-124,2004.0,6.6,352,390,90.3,5420,1793,0,0.3,0.3,-0.3,6,40,3,1,39,1592,gh GHA,DF,fr Ligue 1,21-124,2004.0,6.6,390,375,15,9,0,4,5,1,0,0,0,0,352,0,4,1592,gh GHA,DF,fr Ligue 1,21-124,2004.0,6.6,12,1.82,12,0,0,0,0,0,0,0.0,1592,gh GHA,DF,fr Ligue 1,21-124,2004.0,6.6,14,11,7,4,3,7,57.1,3,5,4,1,8,22,26,0,1592,gh GHA,DF,fr Ligue 1,21-124,2004.0,6.6,456,37,139,264,56,5,456,8,6,75.0,1,12.5,319,1805,1071,13,9,1,1,3,335,4,1951,gh GHA,DF,fr Ligue 1,21-124,2004.0,7,592.0,85,94.0,6.6,6,90.0,5,1,53.0,0,1.14,8,12,-4,-0.61,-2.98,9.0,11.8,-2.8,-0.43,1592,gh GHA,DF,fr Ligue 1,21-124,2004.0,6.6,1,0,0,8,9,1,5,8,11,0,0,0,17,10,11,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,Leopold Querfeld,at AUT,DF,Union Berlin,de Bundesliga,21.0,2003.0,6,6,540.0,6.0,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.5,0,11,1,0.0,0.09,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,0,4,1,25.0,0.67,0.17,0.0,0.0,23.5,1,0,0,0.1,0.1,0.02,-0.1,-0.1,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,164,190,86.3,4090,1667,0,0.5,0.3,-0.5,5,14,3,0,11,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,190,171,19,12,1,1,0,0,0,0,0,0,164,0,1,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,6,1.0,6,0,0,0,0,0,0,0.0,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,8,4,4,4,0,6,50.0,3,7,5,2,8,16,44,0,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,269,46,141,118,11,6,269,0,0,,0,,128,588,314,0,0,0,2,1,131,1,2028,at AUT,DF,de Bundesliga,21-290,2003.0,6,540.0,90,100.0,6.0,6,90.0,6,0,,0,1.17,8,13,-5,-0.83,,7.9,12.7,-4.8,-0.8,1643,at AUT,DF,de Bundesliga,21-290,2003.0,6.0,3,0,0,5,6,0,0,8,4,0,2,0,12,16,8,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,Jacobo Ramón,es ESP,DF,Como,it Serie A,20.0,2005.0,5,5,402.0,4.5,0,0,0,0,0,0,2,1,0.3,0.3,0.1,0.4,1,14,6,0.0,0.09,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,0,9,1,11.1,2.01,0.22,0.0,0.0,16.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,258,282,91.5,4855,1541,0,0.1,0.1,-0.1,2,10,0,0,14,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,282,273,9,7,0,2,0,1,0,0,0,0,258,0,1,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,5,1.12,3,0,1,0,0,1,0,0.0,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,12,7,8,3,1,4,100.0,0,5,2,3,7,19,23,1,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,344,44,166,164,17,11,344,4,3,75.0,1,25.0,181,777,393,1,2,1,2,2,233,6,2044,es ESP,DF,it Serie A,20-273,2005.0,5,402.0,80,74.4,4.5,5,80.0,3,0,,0,1.2,5,2,3,0.67,1.32,6.1,4.5,1.6,0.37,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,2,1,0,8,1,0,0,7,7,0,0,0,22,23,9,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,Vitor Reis,br BRA,DF,Girona,es La Liga,19.0,2006.0,7,6,528.0,5.9,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,4,27,0,0.0,0.07,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,0,3,0,0.0,0.51,0.0,0.0,,17.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,296,330,89.7,5304,1614,0,0.3,0.0,-0.3,1,15,0,0,27,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,330,312,17,15,0,2,0,2,0,0,0,0,296,1,1,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,6,1.02,4,0,0,2,0,0,0,0.0,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,8,4,4,4,0,5,80.0,1,13,10,3,6,14,35,0,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,399,47,190,199,11,4,399,1,0,0.0,1,100.0,259,1244,730,4,1,0,1,2,269,0,2069,br BRA,DF,es La Liga,19-267,2006.0,7,528.0,75,73.3,5.9,6,83.0,5,1,33.0,0,0.71,3,10,-7,-1.19,1.15,5.3,9.2,-3.9,-0.66,1673,br BRA,DF,es La Liga,19-267,2006.0,5.9,2,1,0,5,3,0,0,6,4,0,0,0,18,16,14,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Mamadou Sarr,fr FRA,DF,Strasbourg,fr Ligue 1,20.0,2005.0,6,6,540.0,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,4,12,2,0.0,0.01,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,349,373,93.6,6575,2415,0,0.1,0.1,-0.1,1,18,0,0,12,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,373,346,27,14,0,1,0,6,0,0,0,0,349,0,0,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,5,0.83,5,0,0,0,0,0,0,0.0,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,14,11,6,7,1,9,55.6,4,5,1,4,2,16,28,0,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,435,51,201,224,12,1,435,4,3,75.0,1,25.0,266,1223,538,4,1,0,5,4,294,2,2236,fr FRA,DF,fr Ligue 1,20-038,2005.0,6,540.0,90,85.7,6.0,6,90.0,6,0,,0,2.0,9,7,2,0.33,-4.67,8.8,6.9,1.9,0.31,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,2,0,0,5,2,0,0,2,11,0,0,0,32,11,9,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17.0,2008.0,6,6,515.0,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,6,0,0.0,0.01,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,0,1,0,0.0,0.17,0.0,0.0,,36.3,0,0,0,0.0,0.0,0.02,0.0,0.0,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,275,311,88.4,5409,1132,0,0.0,0.1,0.0,1,3,1,0,6,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,311,297,14,12,0,0,0,0,0,0,0,0,275,0,2,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,5,0.87,4,0,0,0,0,1,0,0.0,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,5,2,4,1,0,3,100.0,0,4,3,1,6,11,24,1,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,363,69,238,122,5,1,363,6,4,66.7,2,33.3,256,1090,578,3,1,0,3,0,277,0,2417,fr FRA,DF,fr Ligue 1,17-260,2008.0,6,515.0,86,81.7,5.7,6,86.0,5,0,,0,0.83,4,7,-3,-0.52,-1.31,4.1,9.0,-4.9,-0.85,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,1,0,0,9,2,0,0,6,2,0,1,0,9,1,5,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,21.0,2004.0,6,5,396.0,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,5,12,24,0.0,0.08,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,0,1,0,0.0,0.23,0.0,0.0,,13.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,145,188,77.1,2324,815,0,0.3,0.5,-0.3,6,11,9,2,12,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,188,171,17,3,0,0,8,14,0,0,0,0,145,0,3,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,10,2.27,9,0,0,0,0,1,0,0.0,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,12,6,3,8,1,7,42.9,4,5,1,4,7,19,11,0,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,234,12,66,116,55,5,234,5,3,60.0,2,40.0,123,524,230,5,8,0,9,5,143,24,2504,de GER,DF,de Bundesliga,21-204,2004.0,6,396.0,66,73.3,4.4,5,78.0,1,1,6.0,0,0.5,3,10,-7,-1.59,-1.59,5.1,5.9,-0.8,-0.17,2032,de GER,DF,de Bundesliga,21-204,2004.0,4.4,1,0,0,3,1,0,8,7,6,0,0,0,16,3,3,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,Álex Valle,es ESP,DF,Como,it Serie A,21.0,2004.0,6,5,463.0,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,4,13,8,0.0,0.03,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,0,3,0,0.0,0.58,0.0,0.0,,19.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,225,272,82.7,3268,1159,0,0.0,0.1,0.0,1,14,1,0,13,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,272,211,61,7,1,0,6,54,0,0,0,0,225,0,7,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,6,1.17,3,1,0,0,1,1,1,0.19,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,16,11,7,7,2,16,56.3,7,10,4,6,6,22,17,0,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,341,20,117,162,62,6,341,6,1,16.7,5,83.3,131,688,270,4,2,0,7,1,178,8,2519,es ESP,DF,it Serie A,21-164,2004.0,6,463.0,77,85.7,5.1,5,88.0,4,1,22.0,0,1.5,5,4,1,0.19,-0.97,6.1,4.5,1.6,0.32,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,1,0,0,15,7,0,6,6,11,0,0,0,14,2,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,Luka Vušković,hr CRO,DF,Hamburger SV,de Bundesliga,18.0,2007.0,4,4,360.0,4.0,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,4,9,0,0.25,0.17,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,1,4,1,25.0,1.0,0.25,0.25,1.0,8.2,0,0,0,0.6,0.6,0.16,0.4,0.4,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,193,236,81.8,3391,1002,0,0.1,0.1,-0.1,2,4,0,0,9,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,236,216,19,11,0,1,1,0,0,0,0,0,193,1,2,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,2,0.5,2,0,0,0,0,0,0,0.0,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,1,0,1,0,0,1,0.0,1,8,6,2,4,5,49,1,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,313,62,157,148,10,5,313,1,1,100.0,0,0.0,172,1095,608,4,1,0,2,4,171,0,2586,hr CRO,DF,de Bundesliga,18-224,2007.0,4,360.0,90,66.7,4.0,4,90.0,4,0,,1,1.75,6,6,0,0.0,1.0,5.7,7.3,-1.7,-0.42,2094,hr CRO,DF,de Bundesliga,18-224,2007.0,4.0,0,0,0,3,7,0,1,4,0,0,0,0,20,27,5,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Leny Yoro,fr FRA,DF,Manchester Utd,eng Premier League,19.0,2005.0,7,5,451.0,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,5,18,3,0.0,0.06,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,0,3,0,0.0,0.6,0.0,0.0,,8.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,215,250,86.0,3878,1328,0,0.0,0.0,0.0,1,14,1,1,18,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,250,239,11,7,0,3,1,4,0,0,0,0,215,0,3,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,7,1.4,7,0,0,0,0,0,0,0.0,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,7,4,5,2,0,5,60.0,2,2,1,1,9,16,19,1,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,301,35,149,134,22,7,301,1,0,0.0,1,100.0,171,895,542,5,3,0,3,4,199,3,2639,fr FRA,DF,eng Premier League,19-327,2005.0,7,451.0,64,71.6,5.0,5,81.0,1,2,23.0,0,1.43,5,8,-3,-0.6,-1.1,8.9,6.8,2.1,0.42,2142,fr FRA,DF,eng Premier League,19-327,2005.0,5.0,0,0,0,3,0,0,1,9,4,0,0,0,17,12,4,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,19.0,2006.0,7,5,481.0,5.3,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,18,43,29,0.0,0.17,2146,fr FRA,"MF,DF",fr Ligue 1,19-212,2006.0,5.3,0,3,1,33.3,0.56,0.19,0.0,0.0,18.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2146,fr FRA,"MF,DF",fr Ligue 1,19-212,2006.0,5.3,410,442,92.8,5971,1323,0,0.8,0.9,-0.8,10,49,5,0,43,2146,fr FRA,"MF,DF",fr Ligue 1,19-212,2006.0,5.3,442,428,14,3,2,2,2,11,0,0,0,0,410,0,10,2146,fr FRA,"MF,DF",fr Ligue 1,19-212,2006.0,5.3,15,2.81,15,0,0,0,0,0,1,0.19,2146,fr FRA,"MF,DF",fr Ligue 1,19-212,2006.0,5.3,8,5,1,5,2,10,60.0,4,8,1,7,4,12,4,0,2146,fr FRA,"MF,DF",fr Ligue 1,19-212,2006.0,5.3,489,11,80,272,141,10,489,13,7,53.8,5,38.5,310,1992,976,18,10,4,6,6,397,29,2646,fr FRA,"MF,DF",fr Ligue 1,19-212,2006.0,7,481.0,69,76.3,5.3,5,82.0,3,2,35.0,0,2.29,8,4,4,0.75,-1.67,7.2,4.2,3.0,0.55,2146,fr FRA,"MF,DF",fr Ligue 1,19-212,2006.0,5.3,0,0,0,11,2,0,2,4,5,0,0,0,25,2,1,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
